dataset_id,Nf,stress_amp,strain_amp,deltaK,dadN,fatigue_data_type,material,am_process,am_machine,power_w,scan_speed,hatch_spacing,layer_thickness,preheat_temp,build_direction,am_environment,scan_pattern,scan_rotation,fatigue_temp,fatigue_environment,r_ratio,frequency_hz,load_control,specimen_description,specimen_size_mm,Kt,E_gpa,yield_strength,uts,elongation,material_group
2428,,,,9.87890936563114,5.177384622306217e-09,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,23.178158634603513,2.967513053711061e-08,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,10.21385362879104,6.564141193990849e-09,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,9.217939402371602,3.4081236062251565e-09,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,14.645082102692871,1.7153621706039033e-08,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,23.387164034780767,3.140020730724682e-08,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,21.379190315371076,2.7886805844065137e-08,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,14.588846976354294,1.6865292008217126e-08,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,14.219424633140903,1.4893821170044008e-08,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,9.641109223963811,4.546411186830804e-09,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,24.273311675542768,3.3985083676414994e-08,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,10.006414148512963,5.603588788200542e-09,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,14.872198655890719,1.7056968227739123e-08,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,11.626294064808626,1.008511794412242e-08,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,10.174633817990992,6.030705184191578e-09,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,10.27955622170737,6.564141193990849e-09,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,21.96277163424204,2.967513053711061e-08,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,23.74985316464747,3.229999491706468e-08,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,12.19125322577436,9.804174736763598e-09,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,24.80830747093112,3.5356255013619967e-08,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,23.567810924300275,2.917633083362994e-08,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,19.097648433326288,2.4076596364221962e-08,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,9.840975695313135,5.0616775872550665e-09,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,9.55494897432813,4.419760874174365e-09,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,22.941581484266344,3.3985083676414994e-08,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,10.710177749287435,7.225962535056759e-09,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,23.417175405247576,3.018245774000879e-08,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,10.65537870121829,6.564141193990849e-09,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,9.289140514158447,4.130008260008583e-09,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,20.102857063283697,2.6504089134892216e-08,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,10.1615940427153,5.386272776397146e-09,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,11.346431756799603,8.09050182380288e-09,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,10.25322461884596,6.527155005923778e-09,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,14.872198655890719,1.602905708065889e-08,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,24.304460187096698,3.1937026490693676e-08,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,14.910392379645,1.549473128944423e-08,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,12.701957771181913,1.2152414569085585e-08,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,14.75820349375486,1.549473128944423e-08,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,9.91698925756256,5.177384622306217e-09,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,18.376867173783122,2.3142867980959724e-08,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,10.18769032644245,5.667274297716465e-09,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,23.780329952717906,3.495894212618401e-08,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,14.739289431541515,1.549473128944423e-08,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,12.380315696874531,1.0028292525848126e-08,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,11.419419878018465,9.531057822185745e-09,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,26.013823217877597,3.379359195507881e-08,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,24.398145753298575,3.5356255013619967e-08,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,19.073172953587225,2.3806037674750635e-08,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,10.918196029163356,7.560101170894746e-09,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,22.912179633312768,3.360317920943942e-08,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,22.389343263920804,3.211799796555765e-08,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,25.74830272234211,3.4761963120112576e-08,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,9.665868835565632,4.546411186830804e-09,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,23.964013730337005,3.34138393599204e-08,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,10.72392148973075,7.391143877785371e-09,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,11.46343792280257,8.46461796812759e-09,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,13.966409193207298,1.3529705503441409e-08,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,18.806004125264064,2.3806037674750635e-08,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,22.019174863655902,3.0698458228791337e-08,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,14.255941949036762,1.497821715425652e-08,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,15.141623375848821,1.815079724640562e-08,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,12.269675824819156,1.0142265364188474e-08,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,10.385560601541867,6.945728310363829e-09,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,12.2854207773127,1.1291736529817019e-08,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,14.626313016460452,1.6770263147077903e-08,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,11.087515875367977,8.756514846405876e-09,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,9.445301964587609,4.419760874174365e-09,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,18.18929632587256,2.3274007270095397e-08,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,9.13556091857009,3.369825109107565e-09,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,14.074288386031082,1.514844652460532e-08,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,9.828363535125757,4.837963379491766e-09,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,26.758207941322258,3.4371328536928536e-08,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,22.533367053530117,3.30383542020241e-08,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,11.641213403374692,9.31805250734882e-09,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,9.87890936563114,4.837963379491766e-09,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,24.618152195447024,3.104735016707392e-08,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,19.22049775800597,2.3538519365378765e-08,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,17.819878639503223,2.2625658456845933e-08,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,21.655126546635046,2.934165879938849e-08,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,14.514202563773566,1.549473128944423e-08,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,24.398145753298575,3.5556601580553696e-08,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,17.637992917934568,2.0322421755313986e-08,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,21.106770147777304,2.852428216799941e-08,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,10.573705395826874,7.2669085228638e-09,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,25.452830249701602,3.495894212618401e-08,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,18.97558430977743,2.1748199734210704e-08,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,10.096645414353345,5.603588788200542e-09,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,18.951265266994106,2.199537082999913e-08,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,9.469558717900167,4.394857371633416e-09,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,9.277235584017891,3.75174341404635e-09,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,21.7107397037965,2.984328495629691e-08,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,10.710177749287435,7.433025867296338e-09,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,9.628753211950231,4.976597480312311e-09,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,26.68966543913661,3.34138393599204e-08,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,24.087257134176635,3.5157037315731594e-08,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,13.665220964070977,1.3606371712806472e-08,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,9.866248589783957,4.837963379491766e-09,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,9.616413035358628,5.265897394153277e-09,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,24.649743220534425,3.229999491706468e-08,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,25.420209991073765,3.575808341328032e-08,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,14.201201068039433,1.3761009882726778e-08,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,13.665220964070977,1.2290528328487525e-08,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,17.279771993979754,2.162565773188051e-08,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,13.877141789252018,1.4075578644840163e-08,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,22.246240013701993,3.175707471434109e-08,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,10.345681459285823,5.895927672564562e-09,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,13.456536427516763,1.2931724439694008e-08,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,21.906512884551333,2.984328495629691e-08,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,15.515094944338099,1.7845706346363186e-08,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,20.57229936346542,2.6957204088821572e-08,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,21.9346242225843,2.967513053711061e-08,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,22.504488368769678,2.917633083362994e-08,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,18.951265266994106,2.1382641255366095e-08,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,24.90393519991719,3.5157037315731594e-08,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,23.03001360883833,3.229999491706468e-08,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,10.044985528742655,6.238670153633854e-09,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,11.852105601209512,9.639379523969029e-09,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,13.735499188945333,1.2360172728197437e-08,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,23.933301533776714,3.4761963120112576e-08,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,14.310893837824057,1.4726453130308312e-08,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,23.148453587197764,3.285219690500233e-08,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,25.715303787222098,3.575808341328032e-08,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,12.669421064306682,1.2015852851225419e-08,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,23.148453587197764,3.001239222415426e-08,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,26.147608490926203,3.3985083676414994e-08,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,14.89128327268539,1.667576973379485e-08,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,20.545933976228635,2.6957204088821572e-08,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,25.980483992614978,3.5356255013619967e-08,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,18.212637578781827,2.0669854679740286e-08,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,26.758207941322258,3.30383542020241e-08,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,14.987074338273901,1.7153621706039033e-08,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,9.980782212878525,6.1685636321273785e-09,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,9.253471476134107,4.345470538341254e-09,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,23.47731373107471,3.1223280282295856e-08,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2428,,,,10.53310380311256,6.945728310363829e-09,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,90,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2429,,,,16.47900399198643,1.815079724640562e-08,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,0,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2429,,,,12.005077968445935,6.1685636321273785e-09,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,0,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2429,,,,16.020575727428586,1.5582532336761166e-08,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,0,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2429,,,,23.148453587197764,6.082037306880246e-08,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,0,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2429,,,,12.066818321662241,8.09050182380288e-09,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,0,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2429,,,,23.08915765325203,6.116501231125823e-08,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,0,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2429,,,,24.840142511086366,3.140020730724682e-08,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,0,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
2429,,,,10.452367732837299,4.106737392166332e-09,dadn,316l,lpbf,slm280hl,275,760.0,120.0,50,,0,,stripe,,25,air,0.1,20.0,load,ctastme647,,1.0,,,,,316L
